Severity	Code	Description	Project	File	Line	Suppression State
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	109	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	112	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	112	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	115	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	115	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	118	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	118	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	121	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	121	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	124	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	124	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	127	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	127	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	130	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	130	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	133	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	133	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	136	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	136	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	139	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	139	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	142	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	142	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	145	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	145	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	148	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	148	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	151	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	151	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	154	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	154	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	157	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	157	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	160	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	160	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	163	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	163	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	166	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	166	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	169	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	169	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	172	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	172	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	175	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	175	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	178	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	178	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	181	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	181	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	184	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	184	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	187	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	187	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	190	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	190	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	193	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	193	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	196	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	196	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	199	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	199	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	202	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	202	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	205	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	205	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	208	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	208	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	211	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	211	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	214	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	214	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	217	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	217	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	220	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	220	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	223	Active
